year,month,day,hour,monthdayhour,DegreeF,DegreeC
2018,5,9,18,050918,66.2,19
2018,5,9,19,050919,68,20
2018,5,9,20,050920,66.2,19
2018,5,9,21,050921,66.2,19
2018,5,9,22,050922,62.6,17
2018,5,9,23,050923,60.8,16
2018,5,10,0,051000,60.8,16
2018,5,10,1,051001,60.8,16
2018,5,10,2,051002,60.8,16
2018,5,10,2,051002,62.6,17
2018,5,10,3,051003,60.8,16
2018,5,10,4,051004,60.8,16
2018,5,10,4,051004,62.6,17
2018,5,10,5,051005,62.6,17
2018,5,10,5,051005,62.6,17
2018,5,10,5,051005,62.6,17
2018,5,10,6,051006,60.8,16
2018,5,10,7,051007,62.6,17
2018,5,10,8,051008,64.4,18
2018,5,10,9,051009,66.2,19
2018,5,10,10,051010,66.2,19
2018,5,10,11,051011,68,20
2018,5,10,12,051012,68,20
2018,5,10,14,051014,68,20
2018,5,10,15,051015,66.2,19
2018,5,10,16,051016,64.4,18
2018,5,10,17,051017,64.4,18
2018,5,10,18,051018,62.6,17
2018,5,10,19,051019,60.8,16
2018,5,10,20,051020,57.2,14
2018,5,10,21,051021,55.4,13
2018,5,10,22,051022,51.8,11
2018,5,10,23,051023,48.2,9
2018,5,11,0,051100,42.8,6
2018,5,11,1,051101,42.8,6
2018,5,11,2,051102,41,5
2018,5,11,3,051103,42.8,6
2018,5,11,4,051104,42.8,6
2018,5,11,5,051105,42.8,6
2018,5,11,6,051106,42.8,6
2018,5,11,7,051107,41,5
2018,5,11,8,051108,42.8,6
2018,5,11,9,051109,44.6,7
2018,5,11,10,051110,46.4,8
2018,5,11,11,051111,48.2,9
2018,5,11,14,051114,48.2,9
2018,5,11,15,051115,50,10
2018,5,11,16,051116,50,10
2018,5,11,17,051117,50,10
2018,5,11,18,051118,48.2,9
2018,5,11,19,051119,48.2,9
2018,5,11,20,051120,48.2,9
2018,5,11,21,051121,48.2,9
2018,5,11,22,051122,48.2,9
2018,5,11,23,051123,48.2,9
2018,5,12,0,051200,48.2,9
2018,5,12,1,051201,48.2,9
2018,5,12,2,051202,48.2,9
2018,5,12,3,051203,46.4,8
2018,5,12,4,051204,46.4,8
2018,5,12,5,051205,46.4,8
2018,5,12,6,051206,46.4,8
2018,5,12,7,051207,46.4,8
2018,5,12,7,051207,46.4,8
2018,5,12,7,051207,46.4,8
2018,5,12,8,051208,48.2,9
2018,5,12,8,051208,48.2,9
2018,5,12,9,051209,48.2,9
2018,5,12,9,051209,48.2,9
2018,5,12,10,051210,50,10
2018,5,12,11,051211,51.8,11
2018,5,12,12,051212,53.6,12
2018,5,12,14,051214,57.2,14
2018,5,12,15,051215,55.4,13
2018,5,12,16,051216,57.2,14
2018,5,12,17,051217,55.4,13
2018,5,12,18,051218,55.4,13
2018,5,12,19,051219,55.4,13
2018,5,12,20,051220,53.6,12
2018,5,12,21,051221,53.6,12
2018,5,12,22,051222,53.6,12
2018,5,12,23,051223,53.6,12
2018,5,13,0,051300,51.8,11
2018,5,13,1,051301,48.2,9
2018,5,13,2,051302,48.2,9
2018,5,13,3,051303,46.4,8
2018,5,13,4,051304,48.2,9
2018,5,13,5,051305,46.4,8
2018,5,13,6,051306,46.4,8
2018,5,13,7,051307,46.4,8
2018,5,13,8,051308,48.2,9
2018,5,13,9,051309,53.6,12
2018,5,13,10,051310,59,15
2018,5,13,11,051311,59,15
2018,5,13,12,051312,60.8,16
2018,5,13,13,051313,62.6,17
2018,5,13,14,051314,62.6,17
2018,5,13,15,051315,64.4,18
2018,5,13,16,051316,62.6,17
2018,5,13,17,051317,62.6,17
2018,5,13,18,051318,59,15
2018,5,13,19,051319,55.4,13
2018,5,13,20,051320,53.6,12
2018,5,13,21,051321,53.6,12
2018,5,13,22,051322,53.6,12
2018,5,13,23,051323,53.6,12
2018,5,14,0,051400,51.8,11
2018,5,14,1,051401,51.8,11
2018,5,14,2,051402,51.8,11
2018,5,14,3,051403,51.8,11
2018,5,14,4,051404,51.8,11
2018,5,14,5,051405,50,10
2018,5,14,6,051406,51.8,11
2018,5,14,7,051407,53.6,12
2018,5,14,8,051408,59,15
2018,5,14,9,051409,62.6,17
2018,5,14,10,051410,66.2,19
2018,5,14,11,051411,66.2,19
2018,5,14,13,051413,73.4,23
2018,5,14,14,051414,75.2,24
2018,5,14,15,051415,71.6,22
2018,5,14,16,051416,71.6,22
2018,5,14,17,051417,71.6,22
2018,5,14,18,051418,71.6,22
2018,5,14,19,051419,69.8,21
2018,5,14,21,051421,69.8,21
2018,5,14,22,051422,68,20
2018,5,14,23,051423,66.2,19
2018,5,15,0,051500,66.2,19
2018,5,15,1,051501,64.4,18
2018,5,15,2,051502,64.4,18
2018,5,15,2,051502,64.4,18
2018,5,15,3,051503,62.6,17
2018,5,15,3,051503,62.6,17
2018,5,15,4,051504,62.6,17
2018,5,15,4,051504,62.6,17
2018,5,15,5,051505,60.8,16
2018,5,15,5,051505,62.6,17
2018,5,15,6,051506,62.6,17
2018,5,15,7,051507,62.6,17
2018,5,15,7,051507,62.6,17
2018,5,15,8,051508,59,15
2018,5,15,9,051509,59,15
2018,5,15,9,051509,59,15
2018,5,15,10,051510,60.8,16
2018,5,15,10,051510,62.6,17
2018,5,15,11,051511,62.6,17
2018,5,15,12,051512,62.6,17
2018,5,15,13,051513,64.4,18
2018,5,15,14,051514,64.4,18
2018,5,15,15,051515,68,20
2018,5,15,16,051516,69.8,21
2018,5,15,17,051517,69.8,21
2018,5,15,18,051518,68,20
2018,5,15,19,051519,66.2,19
2018,5,15,20,051520,64.4,18
2018,5,15,21,051521,60.8,16
2018,5,15,22,051522,57.2,14
2018,5,15,23,051523,55.4,13
2018,5,16,0,051600,53.6,12
2018,5,16,1,051601,53.6,12
2018,5,16,2,051602,51.8,11
2018,5,16,3,051603,51.8,11
2018,5,16,4,051604,50,10
2018,5,16,5,051605,48.2,9
2018,5,16,6,051606,46.4,8
2018,5,16,7,051607,50,10
2018,5,16,8,051608,53.6,12
2018,5,16,9,051609,55.4,13
2018,5,16,10,051610,57.2,14
2018,5,16,11,051611,59,15
2018,5,16,12,051612,60.8,16
2018,5,16,14,051614,60.8,16
2018,5,16,15,051615,64.4,18
2018,5,16,16,051616,68,20
2018,5,16,17,051617,64.4,18
2018,5,16,18,051618,68,20
2018,5,16,19,051619,60.8,16
2018,5,16,20,051620,57.2,14
2018,5,16,21,051621,55.4,13
2018,5,16,22,051622,55.4,13
2018,5,16,23,051623,55.4,13
2018,5,17,0,051700,57.2,14
2018,5,17,1,051701,57.2,14
2018,5,17,2,051702,57.2,14
2018,5,17,3,051703,55.4,13
2018,5,17,4,051704,55.4,13
2018,5,17,5,051705,55.4,13
2018,5,17,6,051706,55.4,13
2018,5,17,7,051707,59,15
2018,5,17,8,051708,62.6,17
2018,5,17,9,051709,66.2,19
2018,5,17,10,051710,66.2,19
2018,5,17,11,051711,68,20
2018,5,17,12,051712,69.8,21
2018,5,17,13,051713,71.6,22
2018,5,17,14,051714,73.4,23
2018,5,17,15,051715,73.4,23
2018,5,17,16,051716,75.2,24
2018,5,17,18,051718,71.6,22
2018,5,17,19,051719,68,20
2018,5,17,20,051720,64.4,18
2018,5,17,21,051721,60.8,16
2018,5,17,22,051722,59,15
2018,5,17,23,051723,55.4,13
2018,5,18,0,051800,55.4,13
2018,5,18,1,051801,53.6,12
2018,5,18,2,051802,57.2,14
2018,5,18,3,051803,55.4,13
2018,5,18,4,051804,53.6,12
2018,5,18,5,051805,51.8,11
2018,5,18,6,051806,50,10
2018,5,18,7,051807,50,10
2018,5,18,8,051808,53.6,12
2018,5,18,9,051809,55.4,13
2018,5,18,10,051810,57.2,14
2018,5,18,11,051811,57.2,14
2018,5,18,12,051812,59,15
2018,5,18,13,051813,59,15
2018,5,18,14,051814,59,15
2018,5,18,15,051815,60.8,16
2018,5,18,16,051816,60.8,16
2018,5,18,17,051817,60.8,16
2018,5,18,18,051818,60.8,16
2018,5,18,19,051819,60.8,16
2018,5,18,20,051820,59,15
2018,5,18,21,051821,57.2,14
2018,5,18,22,051822,57.2,14
2018,5,18,23,051823,57.2,14
2018,5,19,0,051900,57.2,14
2018,5,19,1,051901,55.4,13
2018,5,19,2,051902,57.2,14
2018,5,19,3,051903,57.2,14
2018,5,19,4,051904,55.4,13
2018,5,19,5,051905,53.6,12
2018,5,19,6,051906,50,10
2018,5,19,7,051907,50,10
2018,5,19,8,051908,53.6,12
2018,5,19,8,051908,53.6,12
2018,5,19,9,051909,53.6,12
2018,5,19,10,051910,55.4,13
2018,5,19,11,051911,53.6,12
2018,5,19,12,051912,53.6,12
2018,5,19,13,051913,53.6,12
2018,5,19,13,051913,53.6,12
2018,5,19,14,051914,53.6,12
2018,5,19,14,051914,53.6,12
2018,5,19,15,051915,55.4,13
2018,5,19,16,051916,59,15
2018,5,19,17,051917,60.8,16
2018,5,19,18,051918,60.8,16
2018,5,19,19,051919,57.2,14
2018,5,19,19,051919,57.2,14
2018,5,19,20,051920,57.2,14
2018,5,19,21,051921,55.4,13
2018,5,19,21,051921,55.4,13
2018,5,19,22,051922,55.4,13
2018,5,19,23,051923,53.6,12
2018,5,19,23,051923,53.6,12
2018,5,20,0,052000,55.4,13
2018,5,20,1,052001,57.2,14
2018,5,20,1,052001,57.2,14
2018,5,20,2,052002,59,15
2018,5,20,3,052003,60.8,16
2018,5,20,4,052004,59,15
2018,5,20,5,052005,57.2,14
2018,5,20,6,052006,57.2,14
2018,5,20,6,052006,57.2,14
2018,5,20,7,052007,57.2,14
2018,5,20,8,052008,57.2,14
2018,5,20,8,052008,57.2,14
2018,5,20,9,052009,59,15
2018,5,20,10,052010,59,15
2018,5,20,11,052011,62.6,17
2018,5,20,12,052012,64.4,18
2018,5,20,13,052013,64.4,18
2018,5,20,14,052014,66.2,19
2018,5,20,15,052015,66.2,19
2018,5,20,16,052016,66.2,19
2018,5,20,17,052017,66.2,19
2018,5,20,18,052018,66.2,19
2018,5,20,19,052019,64.4,18
2018,5,20,20,052020,60.8,16
2018,5,20,21,052021,57.2,14
2018,5,20,22,052022,53.6,12
2018,5,20,23,052023,51.8,11
2018,5,21,0,052100,50,10
2018,5,21,1,052101,48.2,9
2018,5,21,2,052102,48.2,9
2018,5,21,3,052103,48.2,9
2018,5,21,4,052104,46.4,8
2018,5,21,5,052105,44.6,7
2018,5,21,6,052106,46.4,8
2018,5,21,7,052107,50,10
2018,5,21,8,052108,53.6,12
2018,5,21,9,052109,55.4,13
2018,5,21,10,052110,60.8,16
2018,5,21,11,052111,62.6,17
2018,5,21,12,052112,64.4,18
2018,5,21,13,052113,66.2,19
2018,5,21,14,052114,66.2,19
2018,5,21,15,052115,69.8,21
2018,5,21,16,052116,68,20
2018,5,21,17,052117,68,20
2018,5,21,18,052118,68,20
2018,5,21,19,052119,68,20
2018,5,21,20,052120,68,20
2018,5,21,21,052121,66.2,19
2018,5,21,22,052122,66.2,19
2018,5,21,23,052123,64.4,18
2018,5,22,0,052200,60.8,16
2018,5,22,1,052201,57.2,14
2018,5,22,2,052202,57.2,14
2018,5,22,3,052203,57.2,14
2018,5,22,4,052204,55.4,13
2018,5,22,5,052205,51.8,11
2018,5,22,5,052205,51.8,11
2018,5,22,6,052206,53.6,12
2018,5,22,6,052206,53.6,12
2018,5,22,7,052207,53.6,12
2018,5,22,7,052207,53.6,12
2018,5,22,8,052208,51.8,11
2018,5,22,8,052208,53.6,12
2018,5,22,9,052209,55.4,13
2018,5,22,10,052210,55.4,13
2018,5,22,10,052210,55.4,13
2018,5,22,11,052211,55.4,13
2018,5,22,12,052212,57.2,14
2018,5,22,13,052213,57.2,14
2018,5,22,14,052214,59,15
2018,5,22,15,052215,60.8,16
2018,5,22,16,052216,62.6,17
2018,5,22,17,052217,62.6,17
2018,5,22,18,052218,62.6,17
2018,5,22,18,052218,60.8,16
2018,5,22,19,052219,60.8,16
2018,5,22,19,052219,59,15
2018,5,22,20,052220,59,15
2018,5,22,21,052221,59,15
2018,5,22,22,052222,59,15
2018,5,22,22,052222,60.8,16
2018,5,22,23,052223,59,15
2018,5,23,0,052300,59,15
2018,5,23,1,052301,59,15
2018,5,23,1,052301,59,15
2018,5,23,2,052302,57.2,14
2018,5,23,3,052303,57.2,14
2018,5,23,4,052304,55.4,13
2018,5,23,5,052305,53.6,12
2018,5,23,6,052306,50,10
2018,5,23,7,052307,53.6,12
2018,5,23,8,052308,59,15
2018,5,23,9,052309,64.4,18
2018,5,23,10,052310,68,20
2018,5,23,11,052311,71.6,22
2018,5,23,12,052312,73.4,23
2018,5,23,13,052313,77,25
2018,5,23,14,052314,77,25
2018,5,23,15,052315,77,25
2018,5,23,16,052316,77,25
2018,5,23,17,052317,77,25
2018,5,23,18,052318,77,25
2018,5,23,19,052319,75.2,24
2018,5,23,20,052320,71.6,22
2018,5,23,21,052321,69.8,21
2018,5,23,22,052322,68,20
2018,5,23,23,052323,66.2,19
2018,5,24,0,052400,62.6,17
2018,5,24,1,052401,62.6,17
2018,5,24,2,052402,57.2,14
2018,5,24,3,052403,57.2,14
2018,5,24,4,052404,55.4,13
2018,5,24,5,052405,57.2,14
2018,5,24,6,052406,55.4,13
2018,5,24,7,052407,59,15
2018,5,24,8,052408,64.4,18
2018,5,24,9,052409,66.2,19
2018,5,24,10,052410,68,20
2018,5,24,11,052411,71.6,22
2018,5,24,12,052412,73.4,23
2018,5,24,13,052413,75.2,24
2018,5,24,14,052414,77,25
2018,5,24,15,052415,78.8,26
2018,5,24,16,052416,82.4,28
2018,5,24,17,052417,82.4,28
2018,5,24,18,052418,80.6,27
2018,5,24,19,052419,80.6,27
2018,5,24,20,052420,77,25
2018,5,24,21,052421,71.6,22
2018,5,24,22,052422,71.6,22
2018,5,24,23,052423,68,20
2018,5,25,0,052500,66.2,19
2018,5,25,1,052501,62.6,17
2018,5,25,2,052502,62.6,17
2018,5,25,3,052503,62.6,17
2018,5,25,4,052504,64.4,18
2018,5,25,5,052505,60.8,16
2018,5,25,6,052506,62.6,17
2018,5,25,7,052507,64.4,18
2018,5,25,8,052508,69.8,21
2018,5,25,9,052509,73.4,23
2018,5,25,10,052510,77,25
2018,5,25,11,052511,78.8,26
2018,5,25,12,052512,82.4,28
2018,5,25,13,052513,82.4,28
2018,5,25,14,052514,84.2,29
2018,5,25,15,052515,84.2,29
2018,5,25,16,052516,86,30
2018,5,25,17,052517,86,30
2018,5,25,18,052518,86,30
2018,5,25,19,052519,82.4,28
2018,5,25,20,052520,80.6,27
2018,5,25,21,052521,78.8,26
2018,5,25,22,052522,77,25
2018,5,25,23,052523,75.2,24
2018,5,26,0,052600,73.4,23
2018,5,26,1,052601,69.8,21
2018,5,26,2,052602,69.8,21
2018,5,26,3,052603,71.6,22
2018,5,26,4,052604,69.8,21
2018,5,26,5,052605,66.2,19
2018,5,26,6,052606,64.4,18
2018,5,26,7,052607,69.8,21
2018,5,26,8,052608,71.6,22
2018,5,26,9,052609,71.6,22
2018,5,26,10,052610,75.2,24
2018,5,26,11,052611,77,25
2018,5,26,12,052612,77,25
2018,5,26,13,052613,78.8,26
2018,5,26,14,052614,78.8,26
2018,5,26,15,052615,80.6,27
2018,5,26,16,052616,80.6,27
2018,5,26,17,052617,80.6,27
2018,5,26,18,052618,75.2,24
2018,5,26,19,052619,73.4,23
2018,5,26,20,052620,73.4,23
2018,5,26,21,052621,71.6,22
2018,5,26,22,052622,68,20
2018,5,26,23,052623,66.2,19
2018,5,27,0,052700,62.6,17
2018,5,27,1,052701,62.6,17
2018,5,27,2,052702,64.4,18
2018,5,27,3,052703,64.4,18
2018,5,27,4,052704,62.6,17
2018,5,27,5,052705,62.6,17
2018,5,27,6,052706,62.6,17
2018,5,27,7,052707,64.4,18
2018,5,27,8,052708,66.2,19
2018,5,27,9,052709,68,20
2018,5,27,10,052710,71.6,22
2018,5,27,11,052711,75.2,24
2018,5,27,12,052712,73.4,23
2018,5,27,13,052713,77,25
2018,5,27,14,052714,77,25
2018,5,27,15,052715,78.8,26
2018,5,27,16,052716,78.8,26
2018,5,27,17,052717,75.2,24
2018,5,27,18,052718,69.8,21
2018,5,27,19,052719,71.6,22
2018,5,27,20,052720,71.6,22
2018,5,27,21,052721,69.8,21
2018,5,27,22,052722,68,20
2018,5,27,23,052723,66.2,19
2018,5,28,0,052800,66.2,19
2018,5,28,1,052801,64.4,18
2018,5,28,2,052802,62.6,17
2018,5,28,3,052803,60.8,16
2018,5,28,4,052804,59,15
2018,5,28,5,052805,59,15
2018,5,28,6,052806,60.8,16
2018,5,28,7,052807,64.4,18
2018,5,28,8,052808,68,20
2018,5,28,10,052810,80.6,27
2018,5,28,11,052811,82.4,28
2018,5,28,12,052812,86,30
2018,5,28,13,052813,86,30
2018,5,28,14,052814,87.8,31
2018,5,28,15,052815,84.2,29
2018,5,28,16,052816,86,30
2018,5,28,17,052817,87.8,31
2018,5,28,18,052818,87.8,31
2018,5,28,19,052819,84.2,29
2018,5,28,20,052820,82.4,28
2018,5,28,21,052821,78.8,26
2018,5,28,22,052822,77,25
2018,5,28,23,052823,75.2,24
2018,5,29,0,052900,75.2,24
2018,5,29,1,052901,73.4,23
2018,5,29,2,052902,69.8,21
2018,5,29,3,052903,68,20
2018,5,29,4,052904,68,20
2018,5,29,5,052905,66.2,19
2018,5,29,6,052906,66.2,19
2018,5,29,7,052907,68,20
2018,5,29,8,052908,71.6,22
2018,5,29,9,052909,75.2,24
2018,5,29,10,052910,77,25
2018,5,29,11,052911,77,25
2018,5,29,12,052912,77,25
2018,5,29,13,052913,78.8,26
2018,5,29,14,052914,77,25
2018,5,29,15,052915,78.8,26
2018,5,29,16,052916,80.6,27
2018,5,29,17,052917,78.8,26
2018,5,29,18,052918,78.8,26
2018,5,29,19,052919,77,25
2018,5,29,20,052920,73.4,23
2018,5,29,21,052921,71.6,22
2018,5,29,22,052922,69.8,21
2018,5,29,23,052923,68,20
2018,5,30,0,053000,68,20
2018,5,30,1,053001,68,20
2018,5,30,2,053002,68,20
2018,5,30,3,053003,66.2,19
2018,5,30,4,053004,64.4,18
2018,5,30,5,053005,66.2,19
2018,5,30,6,053006,66.2,19
2018,5,30,7,053007,66.2,19
2018,5,30,8,053008,68,20
2018,5,30,9,053009,71.6,22
2018,5,30,10,053010,73.4,23
2018,5,30,11,053011,77,25
2018,5,30,12,053012,78.8,26
2018,5,30,13,053013,80.6,27
2018,5,30,14,053014,82.4,28
2018,5,30,15,053015,82.4,28
2018,5,30,16,053016,84.2,29
2018,5,30,17,053017,84.2,29
2018,5,30,18,053018,82.4,28
2018,5,30,19,053019,80.6,27
2018,5,30,20,053020,78.8,26
2018,5,30,21,053021,71.6,22
2018,5,30,22,053022,69.8,21
2018,5,30,23,053023,69.8,21
2018,5,31,0,053100,69.8,21
2018,5,31,1,053101,69.8,21
2018,5,31,2,053102,71.6,22
2018,5,31,3,053103,71.6,22
2018,5,31,4,053104,71.6,22
2018,5,31,5,053105,71.6,22
2018,5,31,5,053105,69.8,21
2018,5,31,6,053106,69.8,21
2018,5,31,6,053106,69.8,21
2018,5,31,7,053107,69.8,21
2018,5,31,8,053108,71.6,22
2018,5,31,8,053108,73.4,23
2018,5,31,9,053109,73.4,23
2018,5,31,10,053110,75.2,24
2018,5,31,11,053111,77,25
2018,5,31,12,053112,80.6,27
2018,5,31,13,053113,82.4,28
2018,5,31,14,053114,84.2,29
2018,5,31,15,053115,86,30
2018,5,31,16,053116,84.2,29
2018,5,31,17,053117,84.2,29
2018,5,31,18,053118,87.8,31
2018,5,31,19,053119,86,30
2018,5,31,19,053119,82.4,28
2018,5,31,19,053119,78.8,26
2018,5,31,20,053120,75.2,24
2018,5,31,20,053120,73.4,23
2018,5,31,21,053121,71.6,22
2018,5,31,21,053121,71.6,22
2018,5,31,22,053122,71.6,22
2018,5,31,23,053123,71.6,22
2018,6,1,0,060100,71.6,22
2018,6,1,1,060101,71.6,22
2018,6,1,2,060102,69.8,21
2018,6,1,3,060103,68,20
2018,6,1,4,060104,66.2,19
2018,6,1,5,060105,66.2,19
2018,6,1,6,060106,66.2,19
2018,6,1,7,060107,68,20
2018,6,1,8,060108,69.8,21
2018,6,1,9,060109,73.4,23
2018,6,1,10,060110,77,25
2018,6,1,11,060111,75.2,24
2018,6,1,12,060112,77,25
2018,6,1,13,060113,77,25
2018,6,1,14,060114,77,25
2018,6,1,15,060115,78.8,26
2018,6,1,16,060116,80.6,27
2018,6,1,17,060117,78.8,26
2018,6,1,18,060118,77,25
2018,6,1,19,060119,75.2,24
2018,6,1,20,060120,73.4,23
2018,6,1,21,060121,69.8,21
2018,6,1,22,060122,68,20
2018,6,1,23,060123,64.4,18
2018,6,2,0,060200,62.6,17
2018,6,2,1,060201,60.8,16
2018,6,2,2,060202,59,15
2018,6,2,3,060203,57.2,14
2018,6,2,4,060204,57.2,14
2018,6,2,5,060205,57.2,14
2018,6,2,6,060206,59,15
2018,6,2,7,060207,57.2,14
2018,6,2,8,060208,57.2,14
2018,6,2,9,060209,57.2,14
2018,6,2,10,060210,59,15
2018,6,2,11,060211,60.8,16
2018,6,2,12,060212,62.6,17
2018,6,2,13,060213,64.4,18
2018,6,2,14,060214,66.2,19
2018,6,2,15,060215,66.2,19
2018,6,2,16,060216,69.8,21
2018,6,2,17,060217,68,20
2018,6,2,18,060218,64.4,18
2018,6,2,19,060219,64.4,18
2018,6,2,20,060220,62.6,17
2018,6,2,21,060221,62.6,17
2018,6,2,22,060222,62.6,17
2018,6,2,23,060223,62.6,17
2018,6,3,0,060300,62.6,17
2018,6,3,1,060301,62.6,17
2018,6,3,2,060302,60.8,16
2018,6,3,3,060303,60.8,16
2018,6,3,4,060304,59,15
2018,6,3,5,060305,59,15
2018,6,3,6,060306,60.8,16
2018,6,3,6,060306,60.8,16
2018,6,3,7,060307,62.6,17
2018,6,3,8,060308,60.8,16
2018,6,3,9,060309,60.8,16
2018,6,3,10,060310,62.6,17
2018,6,3,11,060311,64.4,18
2018,6,3,11,060311,64.4,18
2018,6,3,12,060312,64.4,18
2018,6,3,13,060313,66.2,19
2018,6,3,14,060314,68,20
2018,6,3,15,060315,69.8,21
2018,6,3,16,060316,68,20
2018,6,3,17,060317,66.2,19
2018,6,3,17,060317,62.6,17
2018,6,3,18,060318,64.4,18
2018,6,3,18,060318,64.4,18
2018,6,3,19,060319,66.2,19
2018,6,3,20,060320,66.2,19
2018,6,3,21,060321,62.6,17
2018,6,3,21,060321,64.4,18
2018,6,3,22,060322,62.6,17
2018,6,3,22,060322,62.6,17
2018,6,3,23,060323,62.6,17
2018,6,3,23,060323,64.4,18
2018,6,4,0,060400,62.6,17
2018,6,4,1,060401,62.6,17
2018,6,4,2,060402,62.6,17
2018,6,4,3,060403,62.6,17
2018,6,4,4,060404,60.8,16
2018,6,4,5,060405,59,15
2018,6,4,6,060406,59,15
2018,6,4,7,060407,59,15
2018,6,4,7,060407,59,15
2018,6,4,8,060408,59,15
2018,6,4,9,060409,59,15
2018,6,4,10,060410,60.8,16
2018,6,4,11,060411,62.6,17
2018,6,4,12,060412,66.2,19
2018,6,4,12,060412,62.6,17
2018,6,4,12,060412,66.2,19
2018,6,4,13,060413,66.2,19
2018,6,4,13,060413,62.6,17
2018,6,4,14,060414,64.4,18
2018,6,4,16,060416,62.6,17
2018,6,4,17,060417,62.6,17
2018,6,4,18,060418,66.2,19
2018,6,4,19,060419,64.4,18
2018,6,4,20,060420,64.4,18
2018,6,4,21,060421,62.6,17
2018,6,4,22,060422,59,15
2018,6,4,23,060423,57.2,14
2018,6,4,23,060423,57.2,14
2018,6,4,23,060423,55.4,13
2018,6,5,0,060500,55.4,13
2018,6,5,0,060500,55.4,13
2018,6,5,0,060500,53.6,12
2018,6,5,1,060501,53.6,12
2018,6,5,1,060501,53.6,12
2018,6,5,2,060502,53.6,12
2018,6,5,2,060502,53.6,12
2018,6,5,3,060503,51.8,11
2018,6,5,4,060504,51.8,11
2018,6,5,5,060505,51.8,11
2018,6,5,6,060506,51.8,11
2018,6,5,7,060507,51.8,11
2018,6,5,8,060508,53.6,12
2018,6,5,9,060509,55.4,13
2018,6,5,10,060510,55.4,13
2018,6,5,11,060511,55.4,13
2018,6,5,12,060512,57.2,14
2018,6,5,13,060513,57.2,14
2018,6,5,14,060514,57.2,14
2018,6,5,15,060515,59,15
2018,6,5,15,060515,57.2,14
2018,6,5,16,060516,57.2,14
2018,6,5,17,060517,53.6,12
2018,6,5,18,060518,53.6,12
2018,6,5,19,060519,55.4,13
2018,6,5,20,060520,53.6,12
2018,6,5,21,060521,53.6,12
2018,6,5,22,060522,53.6,12
2018,6,5,23,060523,53.6,12
2018,6,6,0,060600,51.8,11
2018,6,6,1,060601,51.8,11
2018,6,6,2,060602,51.8,11
2018,6,6,3,060603,51.8,11
2018,6,6,4,060604,50,10
2018,6,6,5,060605,51.8,11
2018,6,6,6,060606,50,10
2018,6,6,7,060607,50,10
2018,6,6,8,060608,51.8,11
2018,6,6,9,060609,51.8,11
2018,6,6,10,060610,53.6,12
2018,6,6,11,060611,53.6,12
2018,6,6,12,060612,55.4,13
2018,6,6,13,060613,57.2,14
2018,6,6,14,060614,57.2,14
2018,6,6,15,060615,59,15
2018,6,6,16,060616,60.8,16
2018,6,6,17,060617,60.8,16
2018,6,6,18,060618,60.8,16
2018,6,6,19,060619,60.8,16
2018,6,6,20,060620,57.2,14
2018,6,6,21,060621,57.2,14
2018,6,6,22,060622,55.4,13
2018,6,6,23,060623,55.4,13
2018,6,7,0,060700,53.6,12
2018,6,7,1,060701,53.6,12
2018,6,7,2,060702,53.6,12
2018,6,7,3,060703,53.6,12
2018,6,7,4,060704,55.4,13
2018,6,7,5,060705,55.4,13
2018,6,7,6,060706,53.6,12
2018,6,7,7,060707,55.4,13
2018,6,7,8,060708,57.2,14
2018,6,7,9,060709,59,15
2018,6,7,10,060710,64.4,18
2018,6,7,11,060711,66.2,19
2018,6,7,12,060712,68,20
2018,6,7,13,060713,71.6,22
2018,6,7,14,060714,71.6,22
2018,6,7,15,060715,69.8,21
2018,6,7,16,060716,71.6,22
2018,6,7,17,060717,69.8,21
2018,6,7,18,060718,69.8,21
2018,6,7,19,060719,71.6,22
2018,6,7,20,060720,73.4,23
2018,6,7,21,060721,69.8,21
2018,6,7,22,060722,66.2,19
2018,6,7,23,060723,64.4,18
2018,6,8,0,060800,62.6,17
2018,6,8,1,060801,60.8,16
2018,6,8,2,060802,59,15
2018,6,8,3,060803,59,15
2018,6,8,4,060804,57.2,14
2018,6,8,5,060805,55.4,13
2018,6,8,6,060806,55.4,13
2018,6,8,7,060807,57.2,14
2018,6,8,8,060808,60.8,16
2018,6,8,9,060809,66.2,19
2018,6,8,10,060810,68,20
2018,6,8,11,060811,68,20
2018,6,8,12,060812,69.8,21
2018,6,8,13,060813,69.8,21
2018,6,8,14,060814,68,20
2018,6,8,15,060815,69.8,21
2018,6,8,16,060816,69.8,21
2018,6,8,17,060817,71.6,22
2018,6,8,18,060818,71.6,22
2018,6,8,19,060819,69.8,21
2018,6,8,20,060820,68,20
2018,6,8,21,060821,66.2,19
2018,6,8,22,060822,66.2,19
2018,6,8,23,060823,64.4,18
2018,6,9,0,060900,62.6,17
2018,6,9,1,060901,59,15
2018,6,9,2,060902,59,15
2018,6,9,3,060903,57.2,14
2018,6,9,4,060904,57.2,14
2018,6,9,5,060905,55.4,13
2018,6,9,6,060906,57.2,14
2018,6,9,7,060907,59,15
2018,6,9,8,060908,60.8,16
2018,6,9,9,060909,64.4,18
2018,6,9,10,060910,66.2,19
2018,6,9,11,060911,69.8,21
2018,6,9,12,060912,68,20
2018,6,9,13,060913,71.6,22
2018,6,9,14,060914,71.6,22
2018,6,9,15,060915,73.4,23
2018,6,9,16,060916,73.4,23
2018,6,9,17,060917,73.4,23
